longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value,address
-118.17,33.88,29.0,815.0,206.0,590.0,183.0,3.0052,<1H OCEAN,166700.0,"Long Beach, Los Angeles County, California, 90805, United States"
-121.88,36.58,29.0,4910.0,871.0,3438.0,904.0,4.0432,NEAR OCEAN,450000.0,"Monterey, Monterey County, California, 93940, United States"
-121.82,37.28,31.0,1340.0,235.0,1336.0,270.0,4.2361,<1H OCEAN,179500.0,"505, Coyote Road, San Jose, Santa Clara County, California, 95111, United States"
-118.27,34.09,52.0,2327.0,555.0,1048.0,491.0,3.7847,<1H OCEAN,252300.0,"3075, Effie Street, Silver Lake, Echo Park, Los Angeles, Los Angeles County, California, 90026, United States"
-117.94,33.71,18.0,3695.0,602.0,1779.0,572.0,5.9449,<1H OCEAN,276500.0,"10801, Slater Avenue, Colonia Juarez, Fountain Valley, Orange County, California, 92708, United States"
-119.33,36.3,12.0,2172.0,352.0,1013.0,354.0,4.9464,INLAND,115600.0,"3699, West Orchard Court, Visalia, Tulare County, California, 93277, United States"
-117.29,33.24,5.0,3109.0,634.0,1823.0,578.0,3.1875,<1H OCEAN,153800.0,"791, Mosaic Circle, Oceanside, San Diego County, California, 92057, United States"
-117.92,33.73,14.0,5147.0,1182.0,3171.0,1126.0,3.9929,<1H OCEAN,225800.0,"16123, Harbor Boulevard, Fountain Valley, Orange County, California, 92708, United States"
-122.27,37.86,52.0,1088.0,305.0,486.0,267.0,2.6071,NEAR BAY,250000.0,"Tim Moellering Field, Derby Street, South Berkeley, Berkeley, Alameda County, California, 94703, United States"
-117.66,33.48,22.0,809.0,180.0,334.0,157.0,2.3846,<1H OCEAN,500001.0,"Forster Canyon Trail, San Juan Capistrano, Orange County, California, 92675, United States"
-117.87,33.87,15.0,1898.0,476.0,1766.0,455.0,2.4929,<1H OCEAN,158500.0,"209, Alta Street, Old Town Placentia, Placentia, Orange County, California, 92870, United States"
-121.46,38.65,8.0,3746.0,767.0,2161.0,744.0,3.2039,INLAND,103400.0,"23, Sunborg Court, Sacramento, Sacramento County, California, 95838, United States"
-117.19,34.05,33.0,1688.0,313.0,808.0,298.0,3.2188,INLAND,117800.0,"117, Norwood Street, Redlands, San Bernardino County, California, 92373, United States"
-118.12,34.06,17.0,5137.0,1614.0,4945.0,1535.0,2.4599,<1H OCEAN,181600.0,"Russell Avenue, Monterey Park, Los Angeles County, California, 91755, United States"
-122.04,36.96,42.0,1149.0,264.0,703.0,232.0,2.5865,NEAR OCEAN,206400.0,"217, Younglove Avenue, The Circles, Westside, Santa Cruz, Santa Cruz County, California, 95060, United States"
-117.2,33.12,18.0,4372.0,736.0,1473.0,675.0,5.1194,NEAR OCEAN,247800.0,"1255, San Julian Place, Lake San Marcos, San Diego County, California, 92078, United States"
-120.57,34.96,27.0,1401.0,294.0,1306.0,286.0,2.5809,NEAR OCEAN,83200.0,"4484, Cedar Street, Guadalupe, Santa Barbara County, California, 93434, United States"
-117.08,32.91,16.0,1653.0,228.0,690.0,224.0,6.5853,<1H OCEAN,248400.0,"11736, Negley Drive, San Diego, San Diego County, California, 92131, United States"
-121.59,39.78,18.0,945.0,205.0,385.0,207.0,2.1838,INLAND,58000.0,"1464, Jones Lane, Paradise, Butte County, California, 95969, United States"
-118.26,34.1,52.0,1310.0,263.0,689.0,208.0,4.0721,<1H OCEAN,350000.0,"2384, Edgewater Terrace, Silver Lake Heights, Los Angeles, Los Angeles County, California, 90039, United States"
-118.14,33.76,50.0,914.0,167.0,322.0,165.0,4.7361,NEAR OCEAN,418800.0,"4698, Division Street, Belmont Shore, Long Beach, Los Angeles County, California, 90803, United States"
-118.14,34.03,38.0,1447.0,293.0,1042.0,284.0,4.1375,<1H OCEAN,211500.0,"789, North Leonard Street, Montebello, Los Angeles County, California, 90640, United States"
-121.9,37.45,18.0,4900.0,814.0,2984.0,758.0,6.6176,<1H OCEAN,276200.0,"Milpitas High School, 1285, Escuela Parkway, Milpitas, Santa Clara County, California, 95035, United States"
-121.47,38.48,25.0,2969.0,551.0,1745.0,487.0,2.6382,INLAND,76200.0,"Meadowview Road, Meadowview, Sacramento, Sacramento County, California, 95832, United States"
-117.25,33.12,8.0,8552.0,1437.0,3335.0,1323.0,5.311,NEAR OCEAN,255800.0,"El Fuerte Street, Poinsettia, Carlsbad, San Diego County, California, 92009, United States"
-117.89,33.98,5.0,3088.0,711.0,1415.0,641.0,2.5125,<1H OCEAN,184500.0,"2176, Bolanos Avenue, Otterbein, Rowland Heights, Los Angeles County, California, 91748, United States"
-120.65,35.27,15.0,2365.0,538.0,1446.0,490.0,2.5129,NEAR OCEAN,225900.0,"2378, Leona Avenue, San Luis Obispo, San Luis Obispo County, California, 93401, United States"
-116.99,32.79,33.0,2420.0,393.0,1003.0,397.0,4.0658,<1H OCEAN,165100.0,"9580, Gregory Street, La Mesa, San Diego County, California, 91942, United States"
-120.32,37.29,9.0,695.0,188.0,810.0,190.0,1.6172,INLAND,56300.0,"Pacific Bell, 9272, Brodrick Avenue, Le Grand, Merced County, California, 95365, United States"
-118.37,34.16,11.0,2901.0,871.0,1659.0,789.0,3.1106,<1H OCEAN,209400.0,"10951, Huston Street, North Hollywood, Los Angeles, Los Angeles County, California, 91601, United States"
-117.89,33.9,16.0,1426.0,216.0,652.0,226.0,6.5284,<1H OCEAN,288700.0,"2583, Brennen Way, Fullerton, Orange County, California, 92835, United States"
-116.69,33.5,13.0,1187.0,255.0,442.0,179.0,1.9107,INLAND,155700.0,"Bailey Road, Riverside County, California, 92539, United States"
-117.08,32.82,16.0,1787.0,236.0,770.0,228.0,7.1298,<1H OCEAN,278600.0,"11709, Calamar Drive, San Diego, San Diego County, California, 92124, United States"
-118.35,34.1,24.0,5477.0,1803.0,2863.0,1755.0,1.845,<1H OCEAN,237500.0,"7304, North Martel Avenue, Los Angeles, Los Angeles County, California, 90046, United States"
-118.44,34.03,41.0,1164.0,265.0,561.0,251.0,4.2411,<1H OCEAN,350900.0,"Santa Monica Freeway, Sawtelle, Los Angeles, Los Angeles County, California, 90025, United States"
-121.3,38.01,29.0,2289.0,449.0,1215.0,435.0,3.2788,INLAND,100000.0,"813, Cave Lane, Stockton, San Joaquin County, California, 95210, United States"
-122.46,37.63,22.0,6728.0,1382.0,3783.0,1310.0,5.0479,NEAR OCEAN,280400.0,"3598, Longview Drive, San Bruno, San Mateo County, California, 94066, United States"
-124.15,40.59,39.0,1186.0,238.0,539.0,212.0,2.0938,NEAR OCEAN,79600.0,"273, South 15th Street, Fortuna, Humboldt County, California, 95540, United States"
-118.4,34.02,40.0,593.0,137.0,371.0,132.0,4.6932,<1H OCEAN,332800.0,"Sony Pictures Studios, Madison Avenue, Downtown Culver City, Culver City, Los Angeles County, California, 90232, United States"
-122.6,38.9,23.0,292.0,56.0,92.0,41.0,2.9583,INLAND,91700.0,"Lake County, California, 95457, United States"
-122.42,37.79,52.0,2511.0,895.0,1202.0,804.0,2.6607,NEAR BAY,87500.0,"1450;1460;1462, Pine Street, Lower Nob Hill, San Francisco, California, 94164, United States"
-121.2,37.97,39.0,440.0,83.0,270.0,97.0,6.0582,INLAND,157700.0,"New Water Road, Water District, San Joaquin County, California, 95215, United States"
-121.36,38.59,32.0,3303.0,480.0,1185.0,436.0,5.0508,INLAND,225700.0,"1375, Stewart Road, Sacramento County, California, 95864, United States"
-117.38,34.08,11.0,5684.0,1139.0,3095.0,1036.0,3.6875,INLAND,112600.0,"500, West Granada Street, Rialto, San Bernardino County, California, 92376, United States"
-121.97,37.29,29.0,2721.0,682.0,1602.0,646.0,3.337,<1H OCEAN,265300.0,"1155, Paula Drive, Campbell, Santa Clara County, California, 95008, United States"
-121.92,40.52,13.0,4581.0,881.0,1799.0,734.0,2.2993,INLAND,99500.0,"Withrow Road, Shasta County, California, 96088, United States"
-121.48,38.55,52.0,2216.0,333.0,714.0,327.0,4.8603,INLAND,191900.0,"2599, Portola Way, Curtis Park, Sacramento, Sacramento County, California, 95818, United States"
-117.87,33.86,19.0,2232.0,448.0,1149.0,417.0,3.1534,<1H OCEAN,324400.0,"2861, East la Jolla Street, Anaheim, Orange County, California, 92806, United States"
-120.32,37.91,16.0,108.0,18.0,54.0,22.0,4.375,INLAND,100000.0,"Tuolumne County, California, United States"
-117.7,33.6,16.0,2092.0,489.0,877.0,392.0,3.0461,<1H OCEAN,216900.0,"24912, Sunset Place East, Acacia Knolls, Laguna Hills, Orange County, California, 92653, United States"
-122.49,37.59,35.0,2683.0,475.0,1498.0,484.0,5.1282,NEAR OCEAN,262500.0,"97, Alcala Court, Linda Mar, Pacifica, San Mateo County, California, 94044, United States"
-120.35,38.04,16.0,1499.0,326.0,733.0,286.0,2.5729,INLAND,118800.0,"22994, North Bald Mountain Road, Columbia, Tuolumne County, California, 95310, United States"
-116.82,34.24,11.0,5799.0,1527.0,713.0,262.0,2.5147,INLAND,84700.0,"1584, Appaloosa Lane, San Bernardino County, California, 92314, United States"
-117.12,32.73,52.0,3976.0,718.0,1750.0,769.0,3.4151,NEAR OCEAN,175400.0,"3428, Juniper Street, Burlingame, San Diego, San Diego County, California, 92104, United States"
-118.2,34.02,49.0,1098.0,317.0,1411.0,301.0,2.75,<1H OCEAN,146000.0,"1188, Esperanza Street, Los Angeles, Los Angeles County, California, 90023, United States"
-118.12,34.17,37.0,2705.0,676.0,1551.0,608.0,2.2692,INLAND,225000.0,"1400, Wesley Avenue, Bungalow Heaven, Pasadena, Los Angeles County, California, 91104, United States"
-122.23,37.79,40.0,930.0,199.0,564.0,184.0,1.3281,NEAR BAY,113300.0,"2240, 23rd Avenue, Highland Park, Oakland, Alameda County, California, 94602, United States"
-122.24,37.83,52.0,2449.0,312.0,916.0,316.0,8.1194,NEAR BAY,471600.0,"161, Ronada Avenue, Piedmont, Alameda County, California, 94611, United States"
-121.67,38.85,46.0,645.0,131.0,410.0,122.0,1.7417,INLAND,110400.0,"Armour Road, Ensley, Sutter County, California, 95676, United States"
-118.44,34.06,13.0,4833.0,1119.0,1649.0,807.0,6.2389,<1H OCEAN,500001.0,"University Bible Church, Malcolm Avenue, Westwood Village, Westwood, Los Angeles, Los Angeles County, California, 90024, United States"
-117.06,33.02,17.0,2635.0,389.0,994.0,359.0,5.8966,<1H OCEAN,261500.0,"16987, Caminito Santico, Rancho Bernardo, San Diego, San Diego County, California, 92128, United States"
-122.48,37.74,52.0,2453.0,508.0,1056.0,453.0,3.6859,NEAR OCEAN,311800.0,"2553, 23rd Avenue, San Francisco, California, 94116, United States"
-118.24,34.04,52.0,116.0,107.0,171.0,92.0,1.0769,<1H OCEAN,112500.0,"565, South Central Avenue, Skid Row, Downtown, Los Angeles, Los Angeles County, California, 90013, United States"
-118.62,34.22,33.0,1636.0,275.0,866.0,289.0,5.6356,<1H OCEAN,241300.0,"8306, Faust Avenue, Los Angeles, Los Angeles County, California, 91304, United States"
-121.27,37.93,24.0,1451.0,320.0,1413.0,283.0,2.125,INLAND,61200.0,"2254, South Union Street, Stockton, San Joaquin County, California, 95206, United States"
-122.21,40.18,30.0,744.0,156.0,410.0,165.0,2.1898,INLAND,63200.0,"Orchard Avenue, Tehama County, California, 96080, United States"
-121.03,39.26,49.0,3739.0,759.0,1422.0,606.0,2.4283,INLAND,143100.0,"585, Jordan Street, Nevada City Wastewater Treatment Plant, Nevada City, Nevada County, California, 95959, United States"
-118.41,34.02,16.0,5825.0,1866.0,3390.0,1752.0,3.0965,<1H OCEAN,320000.0,"3694, Glendon Avenue, Palms, Los Angeles, Los Angeles County, California, 90034, United States"
-121.45,38.64,23.0,1481.0,343.0,1079.0,315.0,1.867,INLAND,60600.0,"699, Display Way, Sacramento, Sacramento County, California, 95838, United States"
-118.01,33.93,31.0,3395.0,742.0,1886.0,737.0,4.4118,<1H OCEAN,174400.0,"11118, Nashville Avenue, Los Angeles County, California, 90604, United States"
-117.65,34.11,29.0,2927.0,634.0,1710.0,623.0,3.6219,INLAND,176600.0,"1303, North 1st Avenue, Upland, San Bernardino County, California, 91786, United States"
-118.35,34.08,52.0,1801.0,313.0,714.0,293.0,4.6838,<1H OCEAN,479000.0,"493, North Fuller Avenue, Fairfax, Los Angeles, Los Angeles County, California, 90036, United States"
-121.47,38.57,39.0,1360.0,368.0,589.0,338.0,2.1691,INLAND,150000.0,"Sutter Medical Center, Sacramento, 2825, Capitol Avenue, Lavender Heights, Midtown, Sacramento, Sacramento County, California, 95816, United States"
-117.1,32.75,21.0,2063.0,609.0,1686.0,558.0,1.4828,NEAR OCEAN,94800.0,"4390, University Avenue, City Heights, San Diego, San Diego County, California, 92105, United States"
-121.5,38.53,37.0,3642.0,684.0,1508.0,657.0,3.5231,INLAND,114300.0,"4902, Michele Lane, South Land Park, Sacramento, Sacramento County, California, 95822, United States"
-119.7,34.41,19.0,1215.0,360.0,1349.0,423.0,2.6607,NEAR OCEAN,226500.0,"513, West Gutierrez Street, Santa Barbara, Santa Barbara County, California, 93101, United States"
-117.02,32.81,26.0,1998.0,301.0,874.0,305.0,5.4544,<1H OCEAN,180900.0,"6966, Cowles Mountain Boulevard, San Carlos, San Diego, San Diego County, California, 92119, United States"
-118.39,34.06,39.0,3299.0,831.0,1649.0,759.0,3.3295,<1H OCEAN,500001.0,"381, South Doheny Drive, Beverly Hills, Los Angeles County, California, 90211, United States"
-121.98,36.96,20.0,3495.0,818.0,2186.0,772.0,3.1167,NEAR OCEAN,258300.0,"344, 25th Avenue, Pleasure Point, Santa Cruz County, California, 95062, United States"
-122.26,37.86,35.0,5161.0,1744.0,3276.0,1742.0,1.6307,NEAR BAY,253600.0,"Rose Garden Inn, Stuart Street, LeConte, Berkeley, Alameda County, California, 94705, United States"
-121.36,38.61,37.0,2191.0,394.0,951.0,362.0,3.8882,INLAND,159500.0,"El Camino Avenue, Sacramento County, California, 95864, United States"
-118.27,34.15,7.0,2837.0,776.0,2287.0,736.0,3.008,<1H OCEAN,229000.0,"701, West California Avenue, Glendale, Los Angeles County, California, 91203, United States"
-121.37,38.69,35.0,1093.0,192.0,590.0,190.0,2.7009,INLAND,80200.0,"6709, Larchmont Drive, North Highlands, Sacramento County, California, 95660, United States"
-118.98,35.38,39.0,1497.0,383.0,1182.0,355.0,1.0648,INLAND,50000.0,"1355, Haley Street, Kern, Bakersfield, Kern County, California, 93305, United States"
-118.0,33.71,19.0,4808.0,1029.0,2422.0,971.0,4.0121,<1H OCEAN,279700.0,"17382, Gothard Street, Wintersburg, Huntington Beach, Orange County, California, 92647, United States"
-118.34,34.06,52.0,2089.0,309.0,883.0,281.0,7.4574,<1H OCEAN,500001.0,"818, South Citrus Avenue, Mid-Wilshire, Los Angeles, Los Angeles County, California, 90036, United States"
-122.45,41.28,15.0,2740.0,503.0,1188.0,445.0,3.4519,INLAND,128800.0,"Toad Lake Road 40N64, Siskiyou County, California, United States"
-122.33,37.53,25.0,1729.0,383.0,769.0,352.0,4.0417,NEAR OCEAN,458500.0,"1374, Palos Verdes Drive, San Mateo, San Mateo County, California, 94403, United States"
-121.46,38.56,52.0,1750.0,372.0,764.0,369.0,2.9191,INLAND,111800.0,"3769, S Street, Elmhurst, Sacramento, Sacramento County, California, 95816, United States"
-118.45,34.02,41.0,2956.0,700.0,1212.0,645.0,3.4583,<1H OCEAN,421900.0,"33rd Street, Santa Monica, Los Angeles County, California, 90405, United States"
-119.31,36.3,20.0,1256.0,209.0,566.0,195.0,4.0221,INLAND,86300.0,"3416, South Fairway Street, Visalia, Tulare County, California, 93277, United States"
-120.79,37.53,20.0,1417.0,263.0,853.0,263.0,3.3083,INLAND,108300.0,"4104, Tanner Court, Denair, Stanislaus County, California, 95316, United States"
-117.34,34.13,29.0,1494.0,286.0,991.0,280.0,2.125,INLAND,70600.0,"2199, Roosevelt Avenue, San Bernardino, San Bernardino County, California, 92411, United States"
-118.23,34.15,19.0,2294.0,716.0,1686.0,680.0,3.0288,<1H OCEAN,258300.0,"Glendale Adventist Medical Center, 1509, Wilson Terrace, Glendale, Los Angeles County, California, 91206, United States"
-122.32,41.31,45.0,1393.0,294.0,521.0,249.0,1.1915,INLAND,71900.0,"Cascade Wonderland Highway, Mount Shasta, Siskiyou County, California, 96067, United States"
-120.22,38.05,14.0,3803.0,689.0,1129.0,477.0,2.7188,INLAND,137000.0,"23559, Ontario Drive, Lakewood Highlands, Tuolumne County, California, 95383, United States"
-117.94,33.65,20.0,5476.0,1073.0,2327.0,963.0,5.6637,<1H OCEAN,222100.0,"979, Oak Street, Costa Mesa, Orange County, California, 92627, United States"
-116.01,33.41,20.0,1996.0,515.0,659.0,295.0,2.8684,INLAND,62800.0,"Imperial County, California, United States"
-117.7,33.5,4.0,7474.0,1037.0,2969.0,1007.0,8.7591,<1H OCEAN,434700.0,"1, Elk Grove Lane, San Marin, Laguna Niguel, Orange County, California, 92677, United States"
-120.66,35.47,18.0,2474.0,449.0,1269.0,431.0,3.9063,<1H OCEAN,184800.0,"9020, Via Tortuga, Atascadero, San Luis Obispo County, California, 93423, United States"
-118.38,34.19,42.0,1308.0,289.0,950.0,302.0,2.7379,<1H OCEAN,181500.0,"6586, Kraft Avenue, Los Angeles, Los Angeles County, California, 91606, United States"
-121.83,39.23,25.0,3819.0,702.0,1983.0,658.0,2.4464,INLAND,72500.0,"Sutter County, California, United States"
-117.13,32.7,38.0,1445.0,392.0,1286.0,357.0,1.4632,NEAR OCEAN,80200.0,"Martin Avenue, Logan Heights, San Diego, San Diego County, California, 92113, United States"
-118.38,34.02,31.0,1893.0,450.0,819.0,426.0,4.3077,<1H OCEAN,140600.0,"Baldwin Hills Scenic Overlook, 6300, Hetzler Road, Culver City, Los Angeles County, California, 90232, United States"
-121.98,38.29,4.0,8778.0,1291.0,4010.0,1188.0,5.4399,INLAND,187100.0,"Solano County, California, 94535, United States"
-122.47,38.6,20.0,1036.0,202.0,589.0,194.0,5.3698,INLAND,303300.0,"Summit Lake Drive, Howell Mountain, Napa County, California, 94508, United States"
-122.33,37.91,36.0,1954.0,513.0,1437.0,440.0,1.125,NEAR BAY,93800.0,"South Richmond Shoreline, South 47th Street, Richmond, Contra Costa County, California, 94804, United States"
-122.25,37.84,52.0,2535.0,489.0,1094.0,514.0,3.6591,NEAR BAY,299200.0,"5401, Bryant Avenue, Rockridge, North Oakland, Oakland, Alameda County, California, 94168, United States"
-122.51,38.76,9.0,2589.0,482.0,1050.0,374.0,4.0435,INLAND,132600.0,"Lake County, California, United States"
-117.42,34.1,18.0,3977.0,809.0,2231.0,742.0,4.1399,INLAND,115400.0,"West Valley Maintenance Yard, 17618, Arrow Boulevard, Fontana, San Bernardino County, California, 92335, United States"
-122.46,37.88,35.0,2492.0,409.0,812.0,373.0,8.8386,NEAR BAY,500001.0,"37, Corinthian Court, Hill Haven, Tiburon, Marin County, California, 94920, United States"
-118.19,33.79,30.0,3107.0,994.0,3543.0,850.0,1.9387,NEAR OCEAN,141700.0,"Long Beach Automotive, 220, Pacific Coast Highway, Long Beach, Los Angeles County, California, 90806, United States"
-117.1,32.74,20.0,3854.0,1046.0,3555.0,966.0,1.6747,NEAR OCEAN,100000.0,"3232, 44th Street, Swan Canyon, City Heights, San Diego, San Diego County, California, 92105, United States"
-117.98,33.81,28.0,3528.0,816.0,2304.0,764.0,2.582,<1H OCEAN,181800.0,"8748, Cerritos Avenue, Stanton, Orange County, California, 92804, United States"
-122.43,37.72,52.0,3351.0,719.0,2101.0,706.0,3.0107,NEAR BAY,242000.0,"506, Athens Street, Crocker-Amazon, San Francisco, California, 94112, United States"
-122.28,37.54,37.0,991.0,180.0,463.0,177.0,5.1701,NEAR OCEAN,294200.0,"3345, Marisma Street, San Mateo, San Mateo County, California, 94403, United States"
